,ids,smiles,task1,task2
422,1129709,Cc1c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc(F)cc1C(=O)O,14.508838767169317,3.324924537915314
423,763193,COc1cc(OC)c(-c2ccccc2)cc1\N=N/c1ccc(-c2ccccc2)cc1C(=O)O,15.249565984744446,2.5069521213377723
424,146397,Cc1ccccc1\N=N/c1c(-c2ccccc2)ccc(F)c1F,13.477877282901607,3.097900457026397
425,732015,Cc1ccc(C)c(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2)c1F,13.498792727291336,1.2042099575304086
426,669202,COc1ccc(C(=O)O)cc1\N=N/c1cc(C#N)c(-c2ccccc2)c(C(=O)O)c1,11.886855789497293,2.928156214358684
427,233196,COc1ccc(\N=N/c2c(F)ccc(C)c2F)c(OC)c1,12.611961787873584,6.696734188067484
428,538632,COc1cc(F)c(F)cc1\N=N/c1cccc(C)c1OC,13.8853204630073,2.581919320522121
429,130576,Cc1ccc(\N=N/c2c(C(=O)O)ccc(C)c2C(=O)O)cc1,14.299859321573607,0.02125204449450478
430,96188,Cc1c(F)ccc(C#N)c1\N=N/c1cccc(C#N)c1,13.342065085089514,0.6078193569290956
431,663028,COc1cc(C(=O)O)ccc1\N=N/c1cc(C(=O)O)cc(-c2ccccc2)c1-c1ccccc1,12.561785529927317,3.31259780788826
432,357490,COc1cc(\N=N/c2cc(-c3ccccc3)cc(F)c2C)cc(-c2ccccc2)c1,13.342295378935281,-0.20302369261666026
433,423630,COc1cc(\N=N/c2c(OC)ccc(C(=O)O)c2C(=O)O)ccc1C#N,13.119477622493463,4.373648986853956
434,543009,COc1ccc(\N=N/c2cccc(F)c2OC)c(-c2ccccc2)c1-c1ccccc1,17.48766761507438,1.8657716804831306
435,1115139,COc1ccc(F)c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1C(=O)O,13.420118517703273,2.5266259089988115
436,1186127,Cc1c(-c2ccccc2)cc(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,11.7543814565211,4.027058345808153
437,1029751,O=C(O)c1cc(F)c(F)c(\N=N/c2cccc(C(=O)O)c2F)c1,13.329302374181564,4.459772829121071
438,241435,COc1cccc(\N=N/c2cc(C)c(F)c(-c3ccccc3)c2)c1OC,13.524939572711345,1.7218237735109658
439,243301,COc1cccc(\N=N/c2ccc(F)c(C#N)c2C(=O)O)c1OC,13.528710524381387,0.20449310414593225
440,611948,COc1c(F)cccc1\N=N/c1cc(C#N)c(C(=O)O)c(C#N)c1,13.478417799543724,3.3969801253810883
441,864392,COc1ccc(C)c(C)c1\N=N/c1cc(C(=O)O)ccc1C#N,13.336063312447568,3.144486244690642
442,1169561,N#Cc1cc(F)c(-c2ccccc2)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1,14.836317534038411,-1.2983883518685508
443,298414,COc1ccc(\N=N/c2cc(C(=O)O)c(-c3ccccc3)cc2-c2ccccc2)cc1C(=O)O,19.89819262502014,0.1407913933237953
444,79899,N#Cc1cc(\N=N/c2ccccc2-c2ccccc2)c(C(=O)O)c(C(=O)O)c1,14.386061986714164,2.577538297268087
445,1066239,COc1ccc(\N=N/c2cc(-c3ccccc3)cc(C#N)c2C)cc1-c1ccccc1,14.248733292034588,3.2615221516657877
446,241962,COc1ccc(C#N)c(C)c1\N=N/c1cccc(OC)c1OC,12.122759982653632,1.6342577310421733
447,712831,Cc1cc(C#N)c(C(=O)O)c(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2)c1,14.781867795388974,3.069954426692131
448,860139,N#Cc1cc(\N=N/c2c(F)ccc(C(=O)O)c2F)cc(C(=O)O)c1,14.493322623168662,1.717796497472359
449,1053702,COc1cc(C)c(OC)c(\N=N/c2c(OC)cccc2-c2ccccc2)c1,13.351526816938444,4.2716609423622085
450,607471,COc1cc(\N=N/c2c(F)cccc2OC)c(C#N)cc1C,17.58542009988782,5.100762790701109
451,1157028,COc1c(C#N)ccc(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)c1C(=O)O,10.565834475980331,2.179463830129195
452,499482,COc1cc(C)cc(\N=N/c2ccc(C#N)c(C)c2)c1,14.394919308196798,1.4450029686542436
453,665013,COc1cc(C(=O)O)ccc1\N=N/c1ccc(OC)c(C(=O)O)c1C,12.965934862689744,3.8361436926225343
454,368652,COc1ccc(\N=N/c2cc(F)c(OC)c(-c3ccccc3)c2)c(-c2ccccc2)c1,22.582997243943584,4.294899413548421
455,261501,COc1cc(C(=O)O)ccc1\N=N/c1c(F)cc(C#N)cc1-c1ccccc1,16.8067837082814,-0.4018024186048883
456,663938,COc1cc(C(=O)O)ccc1\N=N/c1c(OC)cc(C)cc1-c1ccccc1,18.529759547377743,2.9598029848313505
457,545032,COc1c(F)cccc1\N=N/c1ccc(C(=O)O)c(C(=O)O)c1C#N,10.157629588123298,2.867338903946088
458,435314,COc1ccc(C#N)c(\N=N/c2ccc(C)c(C(=O)O)c2OC)c1,11.467536233610248,1.1591480040444386
459,92764,COc1cc(F)c(F)cc1\N=N/c1ccccc1C#N,15.728975594266158,4.589380368046879
460,26189,COc1ccccc1\N=N/c1c(C#N)ccc(C#N)c1C(=O)O,12.087823326190769,4.378465391306202
461,759701,Cc1c(-c2ccccc2)ccc(C#N)c1\N=N/c1cccc(-c2ccccc2)c1C(=O)O,12.270154487191864,3.660902762386943
462,210189,COc1cc(\N=N/c2cc(F)ccc2F)cc(OC)c1,14.754450789623085,2.378868416584053
463,211796,COc1cc(\N=N/c2c(C(=O)O)cc(-c3ccccc3)cc2C(=O)O)cc(OC)c1,9.191010440166986,1.2472582730032624
464,1017362,N#Cc1c(F)ccc(\N=N/c2ccc(C(=O)O)cc2F)c1C(=O)O,15.93306513940889,3.1574932578333286
465,12234,COc1ccc(\N=N/c2cc(C#N)cc(-c3ccccc3)c2C#N)cc1,13.619824845641997,4.153971963599025
466,797662,COc1cc(C#N)cc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1F,13.575448956734732,4.1534821597518095
467,449172,COc1ccc(\N=N/c2ccc(C#N)c(C#N)c2C(=O)O)c(C#N)c1,12.447194278090997,3.591296194132497
468,430093,COc1cc(C#N)cc(\N=N/c2ccc(C#N)c(-c3ccccc3)c2C)c1,13.963848923721288,1.078738539935027
469,276880,COc1ccc(F)c(\N=N/c2cccc(OC)c2C(=O)O)c1C#N,14.367816958284038,2.1481163842229525
470,37459,N#Cc1cc(F)c(\N=N/c2cccc(C(=O)O)c2)cc1C#N,11.186012441002335,1.3150688938344173
471,1135749,N#Cc1cc(F)cc(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2)c1C(=O)O,14.206600542425123,0.7649919676399596
472,535578,COc1cccc(C)c1\N=N/c1ccc(C#N)c(-c2ccccc2)c1C(=O)O,13.95524991231509,5.199022883720674
473,925427,Cc1cc(C(=O)O)c(\N=N/c2ccc(C)c(C(=O)O)c2)c(-c2ccccc2)c1,12.292990737921674,0.29105232760507305
474,830984,COc1cc(\N=N/c2cccc(C#N)c2C(=O)O)c(C)c(C(=O)O)c1,12.443964045861314,-0.7829514418604935
475,42377,Cc1c(C(=O)O)ccc(\N=N/c2ccc(C(=O)O)cc2)c1C#N,12.356397125427026,1.977310899896585
476,828531,COc1ccc(C)c(\N=N/c2cccc(C#N)c2C(=O)O)c1C#N,11.920992708296437,2.7307108432803138
477,434238,COc1ccc(C#N)c(\N=N/c2cc(-c3ccccc3)cc(C#N)c2C(=O)O)c1,12.393976370631233,2.634056218403248
478,282022,COc1cc(\N=N/c2ccc(F)c(OC)c2C#N)ccc1C(=O)O,12.062133943059083,3.793367490394696
479,1001545,Cc1ccc(F)c(-c2ccccc2)c1\N=N/c1cc(F)cc(C(=O)O)c1,12.09264802043208,-0.16879184630706398
480,780169,COc1c(\N=N/c2cccc(C(=O)O)c2-c2ccccc2)ccc(F)c1F,18.516540533840466,3.669964133467621
481,49638,COc1cc(C(=O)O)cc(\N=N/c2ccccc2C(=O)O)c1C(=O)O,11.606013532717911,1.3561035712817806
482,454529,COc1ccc(C#N)c(\N=N/c2c(C(=O)O)ccc(OC)c2C)c1,11.934068284167132,2.106074887765937
483,159368,Cc1cc(C#N)cc(\N=N/c2ccc(F)cc2)c1C#N,14.78829942306346,3.492845621838328
484,947858,Cc1cc(C(=O)O)ccc1\N=N/c1cc(-c2ccccc2)cc(C(=O)O)c1F,13.008413471425017,2.4883667866506087
485,755787,Cc1cc(F)c(-c2ccccc2)cc1\N=N/c1cccc(C(=O)O)c1C(=O)O,13.230353923749645,1.529494131445078
486,722704,COc1c(\N=N/c2cc(C(=O)O)ccc2C(=O)O)ccc(F)c1-c1ccccc1,12.697021100491025,2.5694021112204624
487,51639,O=C(O)c1ccccc1\N=N/c1c(-c2ccccc2)ccc(F)c1F,15.891992363455689,3.2686787300251687
488,885421,COc1c(C(=O)O)ccc(\N=N/c2cccc(C(=O)O)c2C#N)c1C,13.3941508625418,2.2793838139526366
489,282568,COc1cc(\N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc(C(=O)O)c1,12.091372281942176,1.5196164206293528
490,898547,Cc1cccc(\N=N/c2cccc(C#N)c2F)c1C(=O)O,12.22061725309976,4.177455336702658
491,740285,COc1ccc(C#N)c(C)c1\N=N/c1cc(C(=O)O)ccc1C(=O)O,14.7016151957509,2.203872388272069
492,1068948,COc1cc(\N=N/c2ccc(C(=O)O)c(C)c2F)cc(-c2ccccc2)c1,13.271943008880836,2.5990896663290157
493,163464,N#Cc1ccc(-c2ccccc2)c(\N=N/c2cccc(F)c2)c1-c1ccccc1,14.948238220424958,0.4984842548033621
494,983448,COc1cc(F)cc(\N=N/c2c(F)cccc2C(=O)O)c1OC,15.56925739041014,9.201128444895922
495,1148033,COc1c(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)ccc(C(=O)O)c1C#N,13.511778229987819,2.0476249625942584
496,399489,COc1cc(-c2ccccc2)cc(\N=N/c2cccc(C#N)c2OC)c1C(=O)O,8.577969500236305,-7.210347939330842
497,453394,COc1ccc(C#N)c(\N=N/c2c(-c3ccccc3)ccc(-c3ccccc3)c2C)c1,12.654922063180479,1.3333276926151878
498,944119,Cc1cc(\N=N/c2ccc(C)c(C(=O)O)c2C(=O)O)ccc1C(=O)O,15.553183597197753,-3.5731190293221378
499,58108,COc1cc(\N=N/c2ccccc2C(=O)O)cc(F)c1C(=O)O,14.86833390140699,1.338987648130076
